商品コード,SKUコード,商品名,契約区分,規格１名,荷主コード,荷主名,産地コード,産地名,単位,在庫数,発注先企業コード,発注先部署コード,発注先部署名,発注先担当者コード,発注先担当者名,ＪＡＮコード,納品予定日_開始,納品予定日_終了,入荷日,ロット番号,ロット行,ロット枝,倉庫コード,特記事項,配送締切時間,配送日数,商談有無,値引有無
501015998,501015998,真だら切身100g×2切(ﾌﾚｯｼｭ),2,1,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
501017085,501017085,むきえび大260g,2,1,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
505064066,505064066,ﾎｷ切身80g×2切,2,1,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
505083653,505083653,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆ3L(6-7肩/2㎏）2㎏化粧箱,2,4,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
301000938,301000938,ﾎﾞｲﾙﾀﾗﾊﾞｶﾞﾆ爪切目入り13-15個/1㎏,2,12,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
301000947,301000947,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆ爪ﾎﾟｰｼｮﾝ切目入り21-25個/kg 1kg,2,6×2,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
301004375,301004375,生ｽﾞﾜｲｶﾞﾆ4L(350-400g/肩)5kg,2,1,,,,,1,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
505080367,505080367,生ﾀﾗﾊﾞｶﾞﾆ3肩/3㎏,2,2,,,,,2,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
505083860,505083860,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆﾊｰﾌﾎﾟｰｼｮﾝ250g,2,16×2,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,4562114305649,,,,,,,,,,,0,0
301002363,301002363,生ｽﾞﾜｲｶﾞﾆ2L(250-300g/肩)5kg,2,1,,,,,1,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
301002726,301002726,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆ4L(5-6肩/ｹｰｽ)2kg化粧箱,2,4,,,,,2,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
301002939,21080706040101,養殖ｱﾄﾗﾝﾃｨｯｸｻｰﾓﾝﾄﾘﾑE1枚/約1.6kg,1,不定貫 8入,129117,東洋冷蔵,NOR,ﾉﾙｳｪｰ,4,8.00,01,110116,鮮魚  特種,89181,土屋  伊佐夫,,2021/08/10 0:00:00,2021/08/10 0:00:00,2021/08/10 0:00:00,2108070604,01,01,991010,,,,0,0
303044670,303044670,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆ爪ﾎﾟｰｼｮﾝ切目入り21-25個/kg 1kg,2,6×2,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
303054611,303054611,切ﾜﾀﾘｶﾞﾆL(16-20肩/kg)1kg,2,12,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
501014429,501014429,生ﾀﾗﾊﾞｶﾞﾆ5L(約3肩/3㎏)3㎏,2,2,,,,,2,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
505046354,505046354,ﾎﾞｲﾙﾊﾞﾅﾒｲｴﾋﾞ芯250g,2,40,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
505078006,505078006,生紅ｽﾞﾜｲｶﾞﾆ棒ﾎﾟｰｼｮﾝ14本/約250g,2,12×2,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,4958605004298,,,,,,,,,,,0,0
301000282,301000282,生ｽﾞﾜｲｶﾞﾆL(200-250g/肩)5kg,2,2,,,,,2,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
501011110,501011110,ﾎﾞｲﾙ紅ｽﾞﾜｲｶﾞﾆ爪肉L(27-34個/P)500g,2,16,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,4527602001007,,,,,,,,,,,0,0
501011545,501011545,ﾎﾞｲﾙﾀﾞｺｽﾗｲｽ7-8g×20枚,2,50,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
505083933,505083933,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆﾊｰﾌﾎﾟｰｼｮﾝ900gﾊﾞﾙﾀﾞｲ種,2,6×2,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
505083997,505083997,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆﾊｰﾌﾎﾟｰｼｮﾝ400g,2,8×2,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
301004764,301004764,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆ爪切目入り26-30個/kg 1kg,2,6×2,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
301414015,21080400150101,解凍ｻﾝﾏ30入/4kg,1,1,115189,加瀬商店,JPN90,北海道青森県沖太平洋,1,20.00,01,110111,鮮魚  青物,89507,桑田  恵一,,2021/08/10 0:00:00,2021/08/10 0:00:00,2021/08/05 0:00:00,2108040015,01,01,991010,棒受け網物,,,0,0
505050303,505050303,あじの白醤油干し3枚(約100g/枚),2,1,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
505078864,505078864,いか鹿の子短冊60g,2,1,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
505080948,505080948,生ｽﾞﾜｲｶﾞﾆ棒ﾎﾟｰｼｮﾝ20本/500g生食可,2,12,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
301002043,301002043,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆ2L(250-300g/肩)5kg,2,1,,,,,1,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
303049741,303049741,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆ3L(7肩/2kg)2kg化粧箱,2,4,,,,,2,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
303050780,303050780,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆｼｭﾘﾝｸﾊﾟｯｸ5L(6-7肩/3kg)3kg,2,2,,,,,2,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
501010504,501010504,新さんま4尾(ﾌﾚｯｼｭ) 27尾/4㎏ｻｲｽﾞ,2,1,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
501011316,501011316,生ﾀﾗﾊﾞｶﾞﾆ4L(約4肩/3㎏)3㎏,2,2,,,,,2,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,4562114302181,,,,,,,,,,,0,0
501013481,501013481,刺身用ｻﾝﾏﾌｨｰﾚ500g(約16枚/P)ﾜﾝﾌﾛｰｽﾞﾝ,2,12×2,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
505063751,505063751,ﾌﾞﾘ切身80g×2切(ﾌﾚｯｼｭ),2,1,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
505072793,505072793,たこ照焼4切(約20g/切),2,100×2,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
505080465,505080465,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆﾊｰﾌﾎﾟｰｼｮﾝ1.5㎏化粧箱ﾊﾞﾙﾀﾞｲ種,2,4,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,4562114303577,,,,,,,,,,,0,0
505083414,505083414,真ほっけ一汐干し2枚(約200g),2,1,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
505083468,505083468,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆﾊｰﾌﾎﾟｼｮﾝ650gﾊﾞﾙﾀﾞｲ種,2,8×2,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,4562114303454,,,,,,,,,,,0,0
505083716,505083716,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆﾊｰﾌﾎﾟｰｼｮﾝ1㎏化粧箱(窓空き)ﾊﾞﾙﾀﾞｲ種,2,8,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
301002525,301002525,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆ爪切目入り26-30個/kg 1kg,2,6×2,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
301002853,301002853,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆｼｭﾘﾝｸ4L(8-9肩/3kg)3kgS,2,2,,,,,2,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
301004771,301004771,ﾜﾀﾘｶﾞﾆ(ﾀｲﾜﾝｶﾞｻﾞﾐ)150-200g/尾 5kg,2,2,,,,,2,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
303054338,303054338,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆ4L(350ｰ400g/肩)5kg,2,1,,,,,1,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
303054929,303054929,ｶﾗｽｶﾞﾚｲｴﾝｶﾞﾜ500g,2,20,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
505083577,505083577,生ｽﾞﾜｲｶﾞﾆﾊｰﾌﾎﾟｰｼｮﾝ400g,2,8×2,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,4548176210282,,,,,,,,,,,0,0
301000930,301000930,ﾜﾀﾘｶﾞﾆ(ﾀｲﾜﾝｶﾞｻﾞﾐ)ﾒｽ200-300g/尾 5kg,2,2,,,,,2,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
303049429,303049429,ｳﾆ100g,2,50,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
303052174,303052174,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆ爪ﾎﾟｰｼｮﾝ切目入り21-25個/kg 1kg,2,6×2,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
303052581,303052581,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆ棒ﾎﾟｰｼｮﾝ41-50本/kg 500g×2,2,12,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
303053661,303053661,ﾎﾞｲﾙ毛ｶﾞﾆ8尾/4kg,2,8,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
501013786,501013786,ﾎﾞｲﾙﾀﾗﾊﾞｶﾞﾆﾊｰﾌﾎﾟｰｼｮﾝ400gF,2,12×2,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,4562114301023,,,,,,,,,,,0,0
501014537,501014537,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆ爪切目入り26-30個/㎏ 1kg,2,6×2,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
501016898,501016898,海鮮ちらし寿司ｾｯﾄ4種3人前,2,40×2,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
505066922,505066922,真だら切身80g×3切(ﾌﾚｯｼｭ),2,1,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
505070949,505070949,白虎えびV20尾41-50,2,40,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,4902618914563,,,,,,,,,,,0,0
505072490,505072490,たこ照焼8切(約16g/切),2,30×2,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
505076032,505076032,頭肉付寿司ｴﾋﾞ6LH×10尾,2,40×2,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
505084270,505084270,ﾎﾞｲﾙﾀﾗﾊﾞｶﾞﾆﾊｰﾌﾎﾟｰｼｮﾝ600gﾆｼﾅ用,2,8×2,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,4562114303089,,,,,,,,,,,0,0
301000266,301000266,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆ爪ﾎﾟｰｼｮﾝ41-50個/kg 1kg,2,6×2,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
301002510,301002510,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆｼｭﾘﾝｸ5L(6-7肩/3kg)3kgS,2,2,,,,,2,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
501013184,501013184,ﾎﾞｲﾙﾀﾗﾊﾞｶﾞﾆﾊｰﾌﾎﾟｰｼｮﾝ550g,2,8×2,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,4562114301160,,,,,,,,,,,0,0
501014430,501014430,生ﾀﾗﾊﾞｶﾞﾆ2㎏化粧箱(2.5肩/2kg),2,3,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
505036796,505036796,ﾎﾞｲﾙ有頭ｴﾋﾞ4尾(BT35尾ｻｲｽﾞ),2,30×2,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
505077774,505077774,ﾎﾞｲﾙﾀﾗﾊﾞｶﾞﾆﾊｰﾌﾎﾟｰｼｮﾝ500g,2,8×2,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,4548176215645,,,,,,,,,,,0,0
701000148,21041500040101,ﾔﾘｲｶ3段 約4kg,1,1,199999,仕入先ﾀﾞﾐｰ,00035,山口県,1,1.00,01,110111,鮮魚  青物,89507,桑田  恵一,,2021/08/10 0:00:00,2021/08/10 0:00:00,2021/04/15 0:00:00,2104150004,01,01,991010,釣り物冷凍物24杯入,,,0,0
301003957,301003957,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆ爪切目入り31-35個/kg 1kgNET75%,2,6×2,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
303051869,303051869,開き赤貝21-25枚/250g 250g×2,2,20,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
501015516,501015516,生ｽﾞﾜｲｶﾞﾆﾊｰﾌﾎﾟｰｼｮﾝ1㎏化粧箱,2,8,,,,,2,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,4562114304208,,,,,,,,,,,0,0
505073140,505073140,養殖ぶりｽﾗｲｽ9g×10枚,2,20×6,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
505075056,00000000001122,ﾂﾌﾞ貝ｽﾗｲｽ8g×4枚 8ｾｯﾄ,2,20×2,,,,,3,30.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,11,2,2,,,,,0,0
505080076,505080076,味付けいくら特500g,2,20,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
501014539,501014539,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆ爪切目入り21-25個/㎏ 1㎏,2,6×2,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
501015145,501015145,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆ(5-6肩/1.8kg)1.8kg化粧箱ﾊﾞﾙﾀﾞｲ種,2,3,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
505083594,505083594,生ｽﾞﾜｲｶﾞﾆしゃぶしゃぶ380g,2,8×2,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,4548176217687,,,,,,,,,,,0,0
701000697,21080903800101,ｷﾝﾒﾀﾞｲ1尾/0.7-0.9kg,1,不定貫 0.7-0.9kg,110021,浅井鮮魚,00039,高知県,4,42.00,01,110111,鮮魚  青物,89507,桑田  恵一,,2021/08/10 0:00:00,2021/08/10 0:00:00,2021/08/10 0:00:00,2108090380,01,01,991010,釣り物1尾約0.7㎏,,,0,0
Next00011,Next00011,ｼｼｬﾓ,2,不定貫,,,,,4,0.00,02,920000,-,N0001,ネクスト担当1,,,,,,,,,,,,0,0
301000723,301000723,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆ爪切目入り36-40個/kg 1kg,2,6×2,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
301003861,301003861,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆ爪切目入り31-35個/kg 1kg,2,6×2,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
301004403,301004403,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆ5L(350-400g/肩)5kg,2,1,,,,,1,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
301004513,301004513,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆ2本爪ﾎﾟｰｼｮﾝ41-50個/kg 1kg,2,6×2,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
303053711,303053711,ﾎﾞｲﾙﾀﾗﾊﾞｶﾞﾆ2KC(約1100g/肩)2.5kg,2,1,,,,,1,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
303054911,303054911,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆｼｭﾘﾝｸﾊﾟｯｸ4L(8-9肩/3kg)3kg,2,計量 3kg×2,,,,,4,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
501010503,501010503,新さんま3尾(ﾌﾚｯｼｭ) 27尾/4㎏ｻｲｽﾞ,2,1,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
501010846,501010846,ﾎﾞｲﾙﾀﾗﾊﾞｶﾞﾆﾊｰﾌﾎﾟｰｼｮﾝ750gﾊﾛｰｽﾞ用,2,6×2,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,4562114301320,,,,,,,,,,,0,0
505083225,505083225,ﾎﾞｲﾙﾄｹﾞｽﾞﾜｲｶﾞﾆ4肩(約750g),2,8,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,4562114305489,,,,,,,,,,,0,0
505084080,505084080,味付けﾏｽｺ200g,2,60,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
505084150,505084150,醤油漬けいくら3特500g,2,20,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
505084299,505084299,煎り玉子1kg,2,1,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
701000128,21051800120101,ﾔﾘｲｶ3.5段 約4kg,1,1,199999,仕入先ﾀﾞﾐｰ,00035,山口県,1,4.00,01,110111,鮮魚  青物,89507,桑田  恵一,,2021/08/10 0:00:00,2021/08/10 0:00:00,2021/05/18 0:00:00,2105180012,01,01,991010,釣り物冷凍物31杯入,,,0,0
301000971,301000971,ﾎﾞｲﾙﾐﾅﾐﾀﾗﾊﾞｶﾞﾆM(300-500g/肩)13.6kg,2,1,,,,,1,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
303053169,303053169,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆ爪ﾎﾟｰｼｮﾝ切目入り41-50個/kg 1kg,2,6×2,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
501010887,501010887,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆﾊｰﾌﾎﾟｰｼｮﾝ420gﾊﾞﾙﾀﾞｲ種,2,12×2,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,4562114303164,,,,,,,,,,,0,0
501012979,501012979,あじの一夜干し3枚(約120g/枚),2,1,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
501013768,501013768,ﾎﾞｲﾙﾄｹﾞｽﾞﾜｲｶﾞﾆﾊｰﾌﾎﾟｰｼｮﾝ230g,2,12×2,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,4972195530746,,,,,,,,,,,0,0
505014427,505014427,なると巻1/3本,2,1,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
505067208,505067208,真だら切身100g×3切(ﾌﾚｯｼｭ),2,1,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
505083844,505083844,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆﾊｰﾌﾎﾟｰｼｮﾝ300gﾊﾞﾙﾀﾞｲ種,2,16×2,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,4562114303188,,,,,,,,,,,0,0
505083925,505083925,ﾎﾞｲﾙﾀﾗﾊﾞｶﾞﾆﾊｰﾌﾎﾟｰｼｮﾝ1㎏化粧箱(特価品),2,8,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,4562114301153,,,,,,,,,,,0,0
505084242,505084242,味付けいくら100g,2,60×2,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
301002400,301002400,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆ爪切目入り21-25個/kg 1kg,2,6×2,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
303054282,303054282,ﾜﾀﾘｶﾞﾆ(ｶﾞｻﾞﾐ)6kg,2,2,,,,,2,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
501011800,501011800,ﾎﾞｲﾙ紅ｽﾞﾜｲｶﾞﾆﾌﾚｰｸ1kg,2,12,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
501013935,501013935,金目鯛の醤油糀干し3枚(約140g/枚),2,1,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
505013636,505013636,かにかまぼこ2本,2,1,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
505068303,505068303,あじの昆布たまり醤油干し3枚(約140g/枚),2,1,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
505078783,505078783,いか鹿の子短冊160g,2,1,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
505081301,505081301,釜仕込穴子6尾/250g,2,20×2,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
505083368,505083368,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆﾊｰﾌﾎﾟｰｼｮﾝ400gﾊﾞﾙﾀﾞｲ種,2,12×2,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,4562114303027,,,,,,,,,,,0,0
101011199,21080904140101,養殖ｶﾝﾊﾟﾁﾌｨｰﾚ,1,不定貫,131137,日本水産,99999,その他,4,50.00,01,110115,鮮魚  養魚,89194,武政  佑一朗,,2021/08/10 0:00:00,2021/08/10 0:00:00,2021/08/10 0:00:00,2108090414,01,01,991010,,,,0,0
305085180,305085180,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆ2本爪ﾎﾟｰｼｮﾝ51-60個/kg 1kg,2,6×2,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
501010272,501010272,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆﾊｰﾌﾎﾟｰｼｮﾝ270g,2,12×2,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,4548176213788,,,,,,,,,,,0,0
501013856,501013856,ﾎﾞｲﾙﾀﾗﾊﾞｶﾞﾆﾊｰﾌﾎﾟｰｼｮﾝ400gS,2,12×2,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,4562114301023,,,,,,,,,,,0,0
501015736,501015736,ｸﾘｽﾋﾟｰｸﾗﾌﾞ粉付き4-8g/個 500g,2,20,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
501016040,501016040,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆﾊｰﾌﾎﾟｰｼｮﾝ840g,2,6×2,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,4562114303546,,,,,,,,,,,0,0
